POLE TYPE,LIGHT PRESENT,SIDE OF ROAD,ELEVATION,latitude,longitude,GeoLocation
Metal,Yes,Right,54.642,30.43999288,-91.06721765,"(30.43999288, -91.06721765)"
Metal,Yes,Right,49.383,30.4385451,-91.05856167,"(30.4385451, -91.05856167)"
Metal,Yes,Right,48.723,30.43918608,-91.05856671,"(30.43918608, -91.05856671)"
Metal,Yes,Right,49.481,30.43960052,-91.05857068,"(30.43960052, -91.05857068)"
Metal,Yes,Right,51.128,30.44040944,-91.05857394,"(30.44040944, -91.05857394)"
Metal,Yes,Right,50.688,30.43797012,-91.05963675,"(30.43797012, -91.05963675)"
Metal,Yes,Right,49.593,30.43729106,-91.05963213,"(30.43729106, -91.05963213)"
Metal,Yes,Right,50.075,30.43664708,-91.05949086,"(30.43664708, -91.05949086)"
Metal,Unknown,Right,47.47,30.44111117,-91.06284977,"(30.44111117, -91.06284977)"
Metal,Yes,Right,48.631,30.44172035,-91.06285892,"(30.44172035, -91.06285892)"
Metal,Yes,Right,50.203,30.44056745,-91.06292416,"(30.44056745, -91.06292416)"
Metal,Yes,Right,48.585,30.4401635,-91.06307999,"(30.4401635, -91.06307999)"
Metal,Yes,Right,50.675,30.43973976,-91.06307419,"(30.43973976, -91.06307419)"
Wood,Yes,Right,46.571,30.42406658,-91.08769617,"(30.42406658, -91.08769617)"
Wood,Yes,Right,50.15,30.42404601,-91.0868074,"(30.42404601, -91.0868074)"
Wood,Yes,Right,44.842,30.42481999,-91.08657475,"(30.42481999, -91.08657475)"
Wood,Yes,Right,50.045,30.42438044,-91.08640547,"(30.42438044, -91.08640547)"
Metal,Yes,Right,52.243,30.42570611,-91.08449349,"(30.42570611, -91.08449349)"
Metal,Yes,Right,48.871,30.42551591,-91.08409878,"(30.42551591, -91.08409878)"
Metal,Yes,Right,49.999,30.42510471,-91.08424209,"(30.42510471, -91.08424209)"
Metal,Yes,Right,50.652,30.42472437,-91.08445418,"(30.42472437, -91.08445418)"
Metal,Unknown,Right,51.741,30.42424509,-91.08433134,"(30.42424509, -91.08433134)"
Metal,Yes,Right,50.455,30.42392503,-91.08400298,"(30.42392503, -91.08400298)"
Metal,Yes,Right,52.27,30.4238473,-91.08272831,"(30.4238473, -91.08272831)"
Metal,Yes,Right,54.12,30.42385853,-91.08224678,"(30.42385853, -91.08224678)"
Metal,Yes,Right,59.356,30.45634471,-91.12534546,"(30.45634471, -91.12534546)"
Metal,Yes,Right,60.79,30.45783589,-91.12754038,"(30.45783589, -91.12754038)"
Wood,Yes,Right,60.869,30.45825148,-91.12755482,"(30.45825148, -91.12755482)"
Wood,Yes,Right,61.125,30.45865867,-91.12757456,"(30.45865867, -91.12757456)"
Wood,Yes,Right,60.931,30.45906337,-91.12759233,"(30.45906337, -91.12759233)"
Wood,Yes,Right,60.4,30.45945979,-91.1276105,"(30.45945979, -91.1276105)"
Wood,Yes,Right,59.514,30.45990948,-91.1276274,"(30.45990948, -91.1276274)"
Wood,Yes,Right,58.664,30.46032034,-91.12764526,"(30.46032034, -91.12764526)"
Wood,Yes,Right,57.985,30.46073248,-91.12766629,"(30.46073248, -91.12766629)"
Wood,Yes,Right,58.1,30.46157688,-91.12770068,"(30.46157688, -91.12770068)"
Wood,Yes,Right,57.585,30.46236016,-91.12774103,"(30.46236016, -91.12774103)"
Metal,Yes,Right,56.735,30.46281638,-91.12775682,"(30.46281638, -91.12775682)"
Metal,Yes,Right,45.409,30.449182,-90.99997402,"(30.449182, -90.99997402)"
Metal,Yes,Right,46.256,30.44917933,-91.00099751,"(30.44917933, -91.00099751)"
Metal,Yes,Right,42.316,30.44933089,-90.99898908,"(30.44933089, -90.99898908)"
Metal,Yes,Right,46.915,30.45343016,-91.00571118,"(30.45343016, -91.00571118)"
Metal,Yes,Right,47.286,30.45267319,-91.00542409,"(30.45267319, -91.00542409)"
Metal,Yes,Right,47.184,30.45223068,-91.00495682,"(30.45223068, -91.00495682)"
Wood,Unknown,Right,47.437,30.4461247,-91.00736322,"(30.4461247, -91.00736322)"
Wood,Yes,Right,47.785,30.44618449,-90.99996705,"(30.44618449, -90.99996705)"
Wood,Yes,Right,48.251,30.4462079,-91.00052694,"(30.4462079, -91.00052694)"
Wood,Yes,Right,46.197,30.4462102,-91.00099168,"(30.4462102, -91.00099168)"
Wood,Yes,Right,46.407,30.44621516,-91.00180112,"(30.44621516, -91.00180112)"
Wood,Yes,Right,45.777,30.44621802,-91.00260219,"(30.44621802, -91.00260219)"
Metal,Unknown,Right,56.509,30.45573274,-91.13218697,"(30.45573274, -91.13218697)"
Metal,Unknown,Right,55.921,30.45532681,-91.13262753,"(30.45532681, -91.13262753)"
Metal,Unknown,Right,57.257,30.45492593,-91.13305473,"(30.45492593, -91.13305473)"
Metal,Unknown,Right,57.713,30.45452551,-91.13348437,"(30.45452551, -91.13348437)"
Metal,Unknown,Right,58.067,30.45419655,-91.1338412,"(30.45419655, -91.1338412)"
Metal,Unknown,Right,58.434,30.45377686,-91.13429051,"(30.45377686, -91.13429051)"
Wood,Yes,Left,58.287,30.46830418,-91.13029887,"(30.46830418, -91.13029887)"
Metal,Unknown,Right,56.023,30.45299452,-91.13512621,"(30.45299452, -91.13512621)"
Metal,Yes,Right,61.02,30.45341157,-91.13467072,"(30.45341157, -91.13467072)"
Metal,Yes,Right,59.251,30.45799761,-91.13596928,"(30.45799761, -91.13596928)"
Metal,Yes,Right,57.519,30.4579598,-91.13723033,"(30.4579598, -91.13723033)"
Metal,Yes,Right,57.87,30.45259164,-91.1368585,"(30.45259164, -91.1368585)"
Metal,Yes,Right,58.677,30.45246003,-91.13624325,"(30.45246003, -91.13624325)"
Concrete,Yes,Right,56.922,30.46429017,-91.06267928,"(30.46429017, -91.06267928)"
Wood,Unknown,Right,56.082,30.46433201,-91.06374169,"(30.46433201, -91.06374169)"
Wood,Unknown,Right,51.771,30.46433232,-91.06709106,"(30.46433232, -91.06709106)"
Concrete,Yes,Right,56.545,30.46439044,-91.06091982,"(30.46439044, -91.06091982)"
Wood,Unknown,Right,51.528,30.46434443,-91.06982225,"(30.46434443, -91.06982225)"
Wood,Yes,Right,53.375,30.46424391,-91.07133114,"(30.46424391, -91.07133114)"
Wood,Yes,Right,54.983,30.4642466,-91.07072218,"(30.4642466, -91.07072218)"
Wood,Yes,Right,53.72,30.4642443,-91.06956708,"(30.4642443, -91.06956708)"
Wood,Yes,Right,53.923,30.46424712,-91.06926636,"(30.46424712, -91.06926636)"
Wood,Yes,Right,54.005,30.46424689,-91.06892357,"(30.46424689, -91.06892357)"
Wood,Yes,Right,53.612,30.46424131,-91.06777329,"(30.46424131, -91.06777329)"
Wood,Yes,Right,55.075,30.4642402,-91.06713977,"(30.4642402, -91.06713977)"
Wood,Yes,Right,58.828,30.46315905,-91.12778123,"(30.46315905, -91.12778123)"
Wood,Yes,Right,58.759,30.4684296,-91.13011422,"(30.4684296, -91.13011422)"
Wood,Yes,Right,59.609,30.4706936,-91.13008861,"(30.4706936, -91.13008861)"
Wood,Unknown,Right,57.352,30.47640462,-91.13018167,"(30.47640462, -91.13018167)"
Wood,Yes,Right,58.096,30.46026731,-91.12857268,"(30.46026731, -91.12857268)"
Wood,Yes,Right,58.018,30.45991578,-91.12898618,"(30.45991578, -91.12898618)"
Wood,Yes,Right,59.087,30.45948933,-91.12943982,"(30.45948933, -91.12943982)"
Wood,Yes,Right,55.774,30.45901797,-91.12983373,"(30.45901797, -91.12983373)"
Wood,Yes,Right,61.203,30.45855657,-91.12978503,"(30.45855657, -91.12978503)"
Wood,Yes,Right,57.365,30.46030346,-91.12791047,"(30.46030346, -91.12791047)"
Wood,Yes,Right,54.599,30.4598555,-91.12834344,"(30.4598555, -91.12834344)"
Wood,Yes,Right,48.169,30.446224,-91.0033961,"(30.446224, -91.0033961)"
Wood,Yes,Right,46.322,30.44622322,-91.00418582,"(30.44622322, -91.00418582)"
Wood,Yes,Right,51.991,30.44622848,-91.00498978,"(30.44622848, -91.00498978)"
Wood,Yes,Right,50.462,30.44533616,-91.00771648,"(30.44533616, -91.00771648)"
Metal,Yes,Right,46.83,30.45893765,-91.00952104,"(30.45893765, -91.00952104)"
Metal,Yes,Right,49.087,30.45824434,-91.00951241,"(30.45824434, -91.00951241)"
Metal,Yes,Right,46.184,30.45753666,-91.00950766,"(30.45753666, -91.00950766)"
Metal,Yes,Right,45.734,30.45681705,-91.0095039,"(30.45681705, -91.0095039)"
Metal,Yes,Right,46.633,30.45611721,-91.00949906,"(30.45611721, -91.00949906)"
Metal,Yes,Right,44.317,30.45540655,-91.00948742,"(30.45540655, -91.00948742)"
Wood,Yes,Right,48.218,30.45685443,-91.00122876,"(30.45685443, -91.00122876)"
Wood,Yes,Right,48.717,30.45680807,-90.99998053,"(30.45680807, -90.99998053)"
Metal,Unknown,Right,64.281,30.45259644,-91.13545772,"(30.45259644, -91.13545772)"
Metal,Yes,Right,57.243,30.45400182,-91.1374868,"(30.45400182, -91.1374868)"
Metal,Yes,Right,57.293,30.45422816,-91.13736363,"(30.45422816, -91.13736363)"
Metal,Yes,Right,57.411,30.45466155,-91.13695662,"(30.45466155, -91.13695662)"
Metal,Unknown,Right,55.843,30.45511436,-91.13645507,"(30.45511436, -91.13645507)"
Metal,Yes,Right,57.348,30.45548203,-91.13606842,"(30.45548203, -91.13606842)"
Metal,Yes,Right,58.556,30.45620506,-91.13529397,"(30.45620506, -91.13529397)"
Metal,Yes,Right,58.218,30.45663263,-91.13483145,"(30.45663263, -91.13483145)"
Metal,Yes,Right,58.228,30.45702325,-91.13441575,"(30.45702325, -91.13441575)"
Metal,Unknown,Right,57.493,30.45745142,-91.13394562,"(30.45745142, -91.13394562)"
Wood,Unknown,Right,57.611,30.46070764,-91.13562518,"(30.46070764, -91.13562518)"
Wood,Unknown,Right,57.342,30.4605577,-91.13562277,"(30.4605577, -91.13562277)"
Wood,Yes,Right,55.249,30.46424233,-91.06509405,"(30.46424233, -91.06509405)"
Wood,Yes,Right,55.518,30.46423978,-91.06444877,"(30.46423978, -91.06444877)"
Wood,Yes,Right,58.342,30.46423984,-91.06381694,"(30.46423984, -91.06381694)"
Wood,Yes,Right,63.05,30.47078062,-91.12465357,"(30.47078062, -91.12465357)"
Wood,Yes,Right,60.757,30.47060027,-91.12496988,"(30.47060027, -91.12496988)"
Wood,Yes,Right,60.708,30.47042995,-91.12526471,"(30.47042995, -91.12526471)"
Wood,Yes,Right,60.098,30.47028755,-91.12552497,"(30.47028755, -91.12552497)"
Wood,Yes,Right,59.566,30.47011022,-91.12584286,"(30.47011022, -91.12584286)"
Wood,Yes,Right,59.901,30.46991277,-91.12619174,"(30.46991277, -91.12619174)"
Wood,Yes,Right,61.709,30.46971113,-91.12652659,"(30.46971113, -91.12652659)"
Wood,Yes,Right,60.875,30.46939378,-91.12710833,"(30.46939378, -91.12710833)"
Wood,Yes,Right,61.102,30.4690838,-91.12764819,"(30.4690838, -91.12764819)"
Wood,Yes,Right,58.612,30.45895252,-91.1289242,"(30.45895252, -91.1289242)"
Metal,Yes,Right,59.258,30.45636867,-91.12459133,"(30.45636867, -91.12459133)"
Metal,Yes,Right,57.831,30.45735305,-91.12504336,"(30.45735305, -91.12504336)"
Metal,Yes,Right,58.854,30.45795967,-91.12507008,"(30.45795967, -91.12507008)"
Metal,Yes,Right,58.72,30.45849465,-91.12509352,"(30.45849465, -91.12509352)"
Metal,Yes,Right,57.637,30.45908864,-91.12511152,"(30.45908864, -91.12511152)"
Metal,Yes,Right,59.51,30.4595973,-91.12513851,"(30.4595973, -91.12513851)"
Metal,Yes,Right,59.432,30.46012903,-91.12516154,"(30.46012903, -91.12516154)"
Metal,Yes,Right,58.297,30.46011493,-91.12394828,"(30.46011493, -91.12394828)"
Metal,Yes,Right,59.133,30.45955643,-91.12392359,"(30.45955643, -91.12392359)"
Metal,Yes,Right,60.961,30.45903512,-91.12389905,"(30.45903512, -91.12389905)"
Metal,Yes,Right,59.786,30.45849332,-91.12387385,"(30.45849332, -91.12387385)"
Wood,Yes,Right,60.045,30.45658536,-90.9955453,"(30.45658536, -90.9955453)"
Wood,Yes,Right,55.341,30.45698726,-91.00446996,"(30.45698726, -91.00446996)"
Wood,Yes,Right,73.73,30.45686528,-91.00211754,"(30.45686528, -91.00211754)"
Wood,Yes,Right,50.882,30.45679563,-90.99954065,"(30.45679563, -90.99954065)"
Wood,Yes,Right,51.131,30.45677349,-90.99903718,"(30.45677349, -90.99903718)"
Wood,Yes,Right,70.016,30.45671083,-90.99812093,"(30.45671083, -90.99812093)"
Wood,Unknown,Right,51.285,30.45718347,-91.00825873,"(30.45718347, -91.00825873)"
Wood,Yes,Right,49.698,30.45682132,-91.00027501,"(30.45682132, -91.00027501)"
Wood,Yes,Right,48.566,30.45665661,-90.99665674,"(30.45665661, -90.99665674)"
Wood,Unknown,Right,41.712,30.45662555,-90.99611757,"(30.45662555, -90.99611757)"
Metal,Yes,Right,48.825,30.45885852,-91.01049651,"(30.45885852, -91.01049651)"
Metal,Yes,Right,46.141,30.45831823,-91.01047135,"(30.45831823, -91.01047135)"
Metal,Yes,Right,62.696,30.46033592,-91.13557994,"(30.46033592, -91.13557994)"
Metal,Yes,Right,60.216,30.45907947,-91.13552482,"(30.45907947, -91.13552482)"
Metal,Yes,Right,61.689,30.45858275,-91.13549683,"(30.45858275, -91.13549683)"
Metal,Unknown,Right,59.35,30.45763141,-91.13545236,"(30.45763141, -91.13545236)"
Metal,Yes,Right,62.371,30.45719092,-91.13520943,"(30.45719092, -91.13520943)"
Metal,Yes,Right,77.325,30.45982199,-91.13553279,"(30.45982199, -91.13553279)"
Metal,Yes,Right,56.197,30.46025161,-91.13803172,"(30.46025161, -91.13803172)"
Metal,Yes,Right,56.41,30.45971328,-91.13800504,"(30.45971328, -91.13800504)"
Metal,Yes,Right,56.184,30.45902027,-91.13797575,"(30.45902027, -91.13797575)"
Metal,Yes,Right,56.525,30.45835335,-91.13794731,"(30.45835335, -91.13794731)"
Metal,Yes,Right,58.096,30.45797853,-91.13792417,"(30.45797853, -91.13792417)"
Metal,Yes,Right,56.558,30.45549324,-91.13771662,"(30.45549324, -91.13771662)"
Wood,Yes,Right,60.259,30.46882809,-91.12809885,"(30.46882809, -91.12809885)"
Wood,Yes,Right,59.268,30.46515849,-91.13461081,"(30.46515849, -91.13461081)"
Wood,Yes,Right,59.287,30.46496622,-91.13494645,"(30.46496622, -91.13494645)"
Wood,Yes,Right,58.418,30.46474987,-91.13533268,"(30.46474987, -91.13533268)"
Wood,Yes,Right,58.379,30.46448812,-91.1358009,"(30.46448812, -91.1358009)"
Wood,Yes,Right,58.408,30.46425219,-91.13622209,"(30.46425219, -91.13622209)"
Wood,Yes,Right,58.871,30.46416082,-91.13637143,"(30.46416082, -91.13637143)"
Wood,Yes,Right,58.943,30.46399906,-91.13666786,"(30.46399906, -91.13666786)"
Wood,Yes,Right,60.003,30.46377741,-91.13705074,"(30.46377741, -91.13705074)"
Wood,Yes,Right,57.903,30.46354414,-91.13747869,"(30.46354414, -91.13747869)"
Wood,Yes,Right,58.369,30.46336478,-91.13779335,"(30.46336478, -91.13779335)"
Wood,Yes,Right,57.873,30.46279609,-91.13878484,"(30.46279609, -91.13878484)"
Metal,Yes,Right,57.713,30.45789612,-91.12385124,"(30.45789612, -91.12385124)"
Metal,Yes,Right,57.818,30.45738827,-91.12382494,"(30.45738827, -91.12382494)"
Metal,Yes,Right,57.447,30.45608069,-91.12364451,"(30.45608069, -91.12364451)"
Metal,Yes,Right,58.221,30.45552722,-91.12341264,"(30.45552722, -91.12341264)"
Metal,Yes,Right,56.351,30.45498068,-91.12318485,"(30.45498068, -91.12318485)"
Metal,Yes,Right,56.6,30.45442613,-91.12305394,"(30.45442613, -91.12305394)"
Metal,Yes,Right,60.659,30.45678265,-91.12444559,"(30.45678265, -91.12444559)"
Metal,Yes,Right,49.993,30.46021747,-91.11497692,"(30.46021747, -91.11497692)"
Metal,Yes,Right,54.904,30.45999767,-91.11531658,"(30.45999767, -91.11531658)"
Metal,Yes,Right,55.518,30.45980285,-91.11562427,"(30.45980285, -91.11562427)"
Metal,Yes,Right,56.364,30.45944664,-91.11587861,"(30.45944664, -91.11587861)"
Metal,Yes,Right,56.938,30.45902581,-91.11592745,"(30.45902581, -91.11592745)"
Metal,Yes,Right,45.357,30.45778295,-91.01045419,"(30.45778295, -91.01045419)"
Metal,Yes,Right,45.134,30.45726611,-91.01046681,"(30.45726611, -91.01046681)"
Metal,Yes,Right,44.986,30.45671152,-91.01049178,"(30.45671152, -91.01049178)"
Metal,Yes,Right,44.645,30.45617876,-91.01048023,"(30.45617876, -91.01048023)"
Metal,Yes,Right,44.507,30.45565506,-91.0104574,"(30.45565506, -91.0104574)"
Metal,Yes,Right,45.462,30.4551077,-91.01011221,"(30.4551077, -91.01011221)"
Metal,Yes,Right,41.728,30.45515147,-91.00943232,"(30.45515147, -91.00943232)"
Metal,Yes,Right,44.294,30.45576381,-91.0094085,"(30.45576381, -91.0094085)"
Metal,Yes,Right,47.056,30.45645394,-91.00941729,"(30.45645394, -91.00941729)"
Metal,Yes,Right,45.695,30.45716059,-91.00942571,"(30.45716059, -91.00942571)"
Metal,Yes,Right,47.447,30.45880936,-90.99831502,"(30.45880936, -90.99831502)"
Metal,Yes,Right,46.453,30.45862223,-90.99849026,"(30.45862223, -90.99849026)"
Metal,Yes,Right,56.876,30.45497329,-91.13769102,"(30.45497329, -91.13769102)"
Metal,Yes,Right,55.882,30.45440154,-91.1376663,"(30.45440154, -91.1376663)"
Metal,Yes,Right,58.185,30.45186411,-91.13768274,"(30.45186411, -91.13768274)"
Metal,Yes,Right,57.332,30.45159341,-91.13763592,"(30.45159341, -91.13763592)"
Metal,Yes,Right,56.689,30.45134556,-91.13761078,"(30.45134556, -91.13761078)"
Concrete,Unknown,Right,57.253,30.45123093,-91.13231767,"(30.45123093, -91.13231767)"
Metal,Yes,Right,59.038,30.45454004,-91.13142942,"(30.45454004, -91.13142942)"
Metal,Yes,Right,58.73,30.45522155,-91.13138575,"(30.45522155, -91.13138575)"
Wood,Yes,Right,55.052,30.45151769,-91.13124432,"(30.45151769, -91.13124432)"
Metal,Yes,Right,55.324,30.45564272,-91.11856301,"(30.45564272, -91.11856301)"
Metal,Unknown,Right,58.844,30.45570142,-91.1313401,"(30.45570142, -91.1313401)"
Wood,Unknown,Right,60.127,30.45818237,-91.13401033,"(30.45818237, -91.13401033)"
Metal,Yes,Right,53.602,30.46049736,-91.13083449,"(30.46049736, -91.13083449)"
Wood,Yes,Right,58.815,30.46303456,-91.13836988,"(30.46303456, -91.13836988)"
Wood,Yes,Right,72.033,30.46678475,-91.12946164,"(30.46678475, -91.12946164)"
Wood,Yes,Right,60.882,30.46703725,-91.1290376,"(30.46703725, -91.1290376)"
Wood,Yes,Right,60.852,30.4673595,-91.1284562,"(30.4673595, -91.1284562)"
Wood,Yes,Right,60.639,30.46767243,-91.12789095,"(30.46767243, -91.12789095)"
Wood,Yes,Right,62.204,30.46813876,-91.12716374,"(30.46813876, -91.12716374)"
Wood,Yes,Right,61.833,30.46839826,-91.12670444,"(30.46839826, -91.12670444)"
Wood,Yes,Right,64.638,30.46901568,-91.12561961,"(30.46901568, -91.12561961)"
Wood,Yes,Right,67.188,30.46938953,-91.12496013,"(30.46938953, -91.12496013)"
Wood,Yes,Right,60.97,30.46630042,-91.12857254,"(30.46630042, -91.12857254)"
Wood,Yes,Right,61.807,30.46656129,-91.12810429,"(30.46656129, -91.12810429)"
Wood,Yes,Right,61.587,30.46681678,-91.12764932,"(30.46681678, -91.12764932)"
Metal,Yes,Right,56.502,30.45772211,-91.11864386,"(30.45772211, -91.11864386)"
Metal,Yes,Right,55.623,30.45721612,-91.1186368,"(30.45721612, -91.1186368)"
Metal,Yes,Right,56.426,30.45662764,-91.1186046,"(30.45662764, -91.1186046)"
Metal,Yes,Right,56.502,30.45626391,-91.11858637,"(30.45626391, -91.11858637)"
Metal,Yes,Right,55.872,30.45503901,-91.11853432,"(30.45503901, -91.11853432)"
Metal,Yes,Right,56.128,30.45430019,-91.11850041,"(30.45430019, -91.11850041)"
Metal,Yes,Right,56.636,30.45375267,-91.11847412,"(30.45375267, -91.11847412)"
Metal,Yes,Right,57.181,30.45322509,-91.118451,"(30.45322509, -91.118451)"
Metal,Yes,Right,56.292,30.45249974,-91.11842757,"(30.45249974, -91.11842757)"
Metal,Yes,Right,57.316,30.4518253,-91.11845059,"(30.4518253, -91.11845059)"
Metal,Yes,Right,54.757,30.45512033,-91.11909342,"(30.45512033, -91.11909342)"
Metal,Yes,Right,45.055,30.45822693,-90.99845122,"(30.45822693, -90.99845122)"
Metal,Yes,Right,46.105,30.45783612,-90.99844489,"(30.45783612, -90.99844489)"
Metal,Yes,Right,40.938,30.45755839,-90.99566906,"(30.45755839, -90.99566906)"
Metal,Yes,Right,46.148,30.45791223,-90.99572853,"(30.45791223, -90.99572853)"
Metal,Yes,Right,46.82,30.45824277,-90.99585015,"(30.45824277, -90.99585015)"
Metal,Yes,Right,45.491,30.45865111,-90.99616336,"(30.45865111, -90.99616336)"
Metal,Yes,Right,45.387,30.45895991,-90.99648372,"(30.45895991, -90.99648372)"
Metal,Yes,Right,41.404,30.45931235,-90.99695075,"(30.45931235, -90.99695075)"
Metal,Yes,Right,44.199,30.45939159,-90.99746443,"(30.45939159, -90.99746443)"
Metal,Yes,Right,44.622,30.45944225,-90.99780159,"(30.45944225, -90.99780159)"
Metal,Yes,Right,46.63,30.45758285,-90.99778249,"(30.45758285, -90.99778249)"
Metal,Yes,Right,45.275,30.45760828,-90.99826498,"(30.45760828, -90.99826498)"
Metal,Yes,Right,59.793,30.46016176,-91.1311431,"(30.46016176, -91.1311431)"
Metal,Yes,Right,61.016,30.45976771,-91.13158161,"(30.45976771, -91.13158161)"
Metal,Unknown,Right,59.11,30.45929344,-91.13208673,"(30.45929344, -91.13208673)"
Metal,Yes,Right,58.979,30.45886569,-91.13255193,"(30.45886569, -91.13255193)"
Metal,Unknown,Right,58.736,30.45833714,-91.13310717,"(30.45833714, -91.13310717)"
Metal,Yes,Right,58.26,30.45789355,-91.13358588,"(30.45789355, -91.13358588)"
Metal,Yes,Right,54.57,30.45359185,-91.13761927,"(30.45359185, -91.13761927)"
Metal,Yes,Right,56.827,30.45311714,-91.13746302,"(30.45311714, -91.13746302)"
Wood,Yes,Right,57.949,30.46082635,-91.13121111,"(30.46082635, -91.13121111)"
Wood,Yes,Right,61.177,30.46080262,-91.13186364,"(30.46080262, -91.13186364)"
Wood,Yes,Right,58.808,30.46078506,-91.13247864,"(30.46078506, -91.13247864)"
Wood,Yes,Right,59.894,30.46075786,-91.13316972,"(30.46075786, -91.13316972)"
Wood,Yes,Right,60.147,30.46690746,-91.12747833,"(30.46690746, -91.12747833)"
Wood,Yes,Right,61.554,30.46748397,-91.12645412,"(30.46748397, -91.12645412)"
Wood,Yes,Right,62.342,30.46777181,-91.12595246,"(30.46777181, -91.12595246)"
Wood,Yes,Right,62.706,30.46804222,-91.12547382,"(30.46804222, -91.12547382)"
Wood,Unknown,Right,61.505,30.46836332,-91.1248838,"(30.46836332, -91.1248838)"
Wood,Yes,Right,63.047,30.46849704,-91.1246575,"(30.46849704, -91.1246575)"
Wood,Yes,Right,56.528,30.46657504,-91.12647786,"(30.46657504, -91.12647786)"
Wood,Unknown,Right,58.438,30.46688172,-91.1267096,"(30.46688172, -91.1267096)"
Wood,Yes,Right,60.232,30.46716187,-91.12692274,"(30.46716187, -91.12692274)"
Wood,Yes,Right,60.386,30.46756564,-91.12723303,"(30.46756564, -91.12723303)"
Wood,Yes,Right,59.914,30.46786909,-91.12746324,"(30.46786909, -91.12746324)"
Wood,Yes,Right,60.298,30.4681701,-91.12769108,"(30.4681701, -91.12769108)"
Wood,Yes,Right,63.936,30.45529021,-91.11654482,"(30.45529021, -91.11654482)"
Metal,Yes,Median,61.584,30.47085781,-91.12247168,"(30.47085781, -91.12247168)"
Metal,Yes,Median,62.335,30.47054637,-91.12221652,"(30.47054637, -91.12221652)"
Metal,Yes,Median,62.148,30.47011383,-91.12187101,"(30.47011383, -91.12187101)"
Metal,Yes,Median,61.538,30.46970831,-91.12160181,"(30.46970831, -91.12160181)"
